2005,41.46188988,ZUBELDIA,Haimar
2005,41.46228865,HINCAPIE,George
2005,41.48276924,MAZZOLENI,Eddy
2005,41.49927481,POPOVYCH,Yaroslav
2005,41.52005856,MOREAU,Christophe
2005,41.52299127,PEREIRO,SIO,Oscar
2005,41.54967134,LANDIS,Floyd
2005,41.55621319,EVANS,Cadel
2005,41.55915101,RASMUSSEN,Mickael
2005,41.56075364,LEIPHEIMER,Levi
2005,41.56342496,VINOKOUROV,Alexandre
2005,41.57170822,MANCEBO,Francisco
2005,41.60085949,ULLRICH,Jan
2005,41.61437921,BASSO,Ivan
2005,41.65190562,ARMSTRONG,Lance
2006,39.03323836,VANSEVENANT,Wim
2006,39.04666716,CASPER,Jimmy
2006,39.05234245,STEEGMANS,Gert
2006,39.11499587,HERNANDEZ,Aitor
2006,39.19137916,WROLICH,Peter
2006,39.1937126,COUTOULY,C€dric
2006,39.20701855,POZZATO,Filippo
2006,39.21554377,CARLSTROM,Kjell
2006,39.21566058,MENGIN,Christophe
2006,39.21776327,COYOT,Arnaud
2006,39.23248842,CALCAGNI,Patrick
2006,39.25295838,DEAN,Julian
2006,39.25541621,ETXEBARRIA,Unai
2006,39.28223826,LAURENT,Christophe
2006,39.28563756,TOSATTO,Matteo
2006,39.28821672,WIGGINS,Bradley
2006,39.28974093,AUGE,Stephane
2006,39.2947834,PENA,Victor,Hugo
2006,39.29994448,HUSHOVD,Thor
2006,39.31132709,DUMOULIN,Samuel
2006,39.31449662,MUGERLI,Matej
2006,39.31614028,ALBASINI,Michael
2006,39.31696217,GONZALO RAMIREZ,Eduardo
2006,39.32001517,MC EWEN,Robbie
2006,39.32342101,GARCIA ACOSTA,Vicente
2006,39.32377337,CHARTEAU,Anthony
2006,39.33246695,HINAULT,Sebastien
2006,39.33611,VANSUMMEREN,Johan
2006,39.35762949,BENETEAU,Walter
2006,39.37622812,GILBERT,Philippe
2006,39.37764139,RIGHI,Daniele
2006,39.4049846,EISEL,Bernhard
2006,39.40923092,GRABSCH,Bert
2006,39.42303777,AERTS,Mario
2006,39.4244544,LARSSON,Gustav
2006,39.4263434,KNEES,Christian
2006,39.43260202,JALABERT,Nicolas
2006,39.43779937,GRABSCH,Ralf
2006,39.43815378,PAOLINI,Luca
2006,39.45209913,PORTAL,Nicolas
2006,39.45339962,VELO,Marco
2006,39.45718336,RICCO,Riccardo
2006,39.45753812,MOOS,Alexandre
2006,39.46297862,SCHOLZ,Ronny
2006,39.47634968,VASSEUR,C€dric
2006,39.48972981,TANKINK,Bram
2006,39.4967195,WEENING,Pieter
2006,39.49897094,RUBIERA,Jos€,Luis
2006,39.50122264,O'GRADY,Stuart
2006,39.51521263,CALVENTE,Manuel
2006,39.51877099,VOECKLER,Thomas
2006,39.52185542,VAUGRENARD,Beno€¬t
2006,39.52185542,GESLIN,Anthony
2006,39.52399108,ZABEL,Erik
2006,39.52553364,POSTHUMA,Joost
2006,39.52873781,EKIMOV,Viatceslav
2006,39.53004336,PINEAU,J€r€Çme
2006,39.54060962,FLECHA,Juan,Antonio
2006,39.55545941,SCHR€_DER,Bj€_rn
2006,39.55724214,QUINZIATO,Manuel
2006,39.56437465,GERRANS,Simon
2006,39.60138606,VENTOSO,Francisco
2006,39.61103706,DA,CRUZ,Carlos
2006,39.65124054,LE,MEVEL,Christophe
2006,39.65506232,VERDUGO,Gorka
2006,39.65577899,ZABRISKIE,David
2006,39.66199118,ROUS,Didier
2006,39.66282758,GARATE,Juan,Manuel
2006,39.66414201,ISASI,Inaki
2006,39.6674882,TIRALONGO,Paolo
2006,39.69308137,CASAR,Sandy
2006,39.7022982,WEGMANN,Fabian
2006,39.70744713,BALLAN,Alessandro
2006,39.71691027,LANG,Sebastian
2006,39.77811013,PADRNOS,Pavel
2006,39.8093827,HORNER,Christopher
2006,39.81082724,LUVKVIST,Thomas
2006,39.83371305,MOERENHOUT,Koos
2006,39.84142788,DUENAS,NEVADO,Moises
2006,39.84637176,SIMONI,Gilberto
2006,39.86905699,MILLAR,David
2006,39.8763024,MONCOUTIE,David
2006,39.92164592,COMMESSO,Salvatore
2006,39.93327045,DE,LA,FUENTE,David
2006,39.94344746,GARZELLI,Stefano
2006,39.95702488,KESSLER,Matthias
2006,39.96697135,VOIGT,Jens
2006,39.97655861,HONCHAR,Serhiy
2006,39.9827503,SPRICK,Matthieu
2006,39.98384314,LANDALUZE,Inigo
2006,40.01008947,BOTCHAROV,Alexandre
2006,40.02261721,HALGAND,Patrice
2006,40.02359057,TOTSCHNIG,Georg
2006,40.0385619,LOBATO,Ruben
2006,40.04428561,CHAVANEL,Sylvain
2006,40.05866298,MORENI,Cristian
2006,40.06573361,PARRA,Ivan,Ramiro
2006,40.08000438,MARTINEZ,Egoi
2006,40.08159065,RINERO,Christophe
2006,40.085862,BRANDT,Christophe
2006,40.11138701,SALMON,Benoit
2006,40.11517578,LEFEVRE,Laurent
2006,40.12874791,GOUBERT,Stephane
2006,40.15898193,ASTARLOZA,Mikel
2006,40.1800625,CAMANO,Iker
